SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,TONS,BURN_STATUS
174122,2016-04-10,80,0,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,0,Unknown
174122,2016-04-11,80,0,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,0,Unknown
174122,2016-04-18,100,0,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,0,Unknown
168790,2016-04-18,1477,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0,Unknown
174122,2016-04-19,100,40,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,71.2,Complete
174118,2016-04-19,100,100,"Black Canyon 1,2,3",Broadcast,Bureau of Land Management,44.8774,-113.344,2020,Complete
173666,2016-04-20,50,50,Key Lake,Broadcast,Bureau of Land Management,44.8187,-113.063,89,Complete
174122,2016-04-20,100,60,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,106.8,Complete
174118,2016-04-20,100,100,"Black Canyon 1,2,3",Broadcast,Bureau of Land Management,44.8774,-113.344,2020,Complete
174118,2016-04-21,100,100,"Black Canyon 1,2,3",Broadcast,Bureau of Land Management,44.8774,-113.344,2020,Complete
173666,2016-04-22,75,75,Key Lake,Broadcast,Bureau of Land Management,44.8187,-113.063,133.5,Complete
174118,2016-05-04,150,150,"Black Canyon 1,2,3",Broadcast,Bureau of Land Management,44.8774,-113.344,3030,Complete
173752,2016-05-04,100,75,Pompeys Pillar FY16,Wildlife Habitat,Bureau of Land Management,45.9936,-108.002,44.25,Complete
174122,2016-05-04,80,60,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,106.8,Complete
173666,2016-05-05,100,100,Key Lake,Broadcast,Bureau of Land Management,44.8187,-113.063,178,Complete
174122,2016-05-05,70,0,Jimmie New,Broadcast,Bureau of Land Management,45.825,-112.95,0,Unknown
174091,2016-05-06,240,0,BOBCAT,Broadcast,Bureau of Land Management,45.282,-105.664,0,Unknown
173387,2016-09-16,1,1,Chamberlain F3,Broadcast,Bureau of Land Management,46.9574,-113.264,28.85,Complete
173387,2016-09-17,49,0,Chamberlain F3,Broadcast,Bureau of Land Management,46.9574,-113.264,0,Unknown
175111,2016-09-20,600,0,Rock Well,Broadcast,Bureau of Land Management,46.2917,-104.958,0,Unknown
167183,2016-09-27,70,65,Smart Creek East,Broadcast,Bureau of Land Management,46.486,-113.249,61.099999999999994,Complete
10079,2016-11-28,1,1,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,10,Complete
173127,2016-11-28,5,0,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,0,Unknown
175156,2016-11-28,10,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0,Unknown
175155,2016-11-28,2,2,P Scotchman Gulch Piles,Landings,Bureau of Land Management,46.4178,-113.515,200,Complete
173385,2016-11-28,5,0,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,0,Unknown
173127,2016-11-29,5,0,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,0,Unknown
173385,2016-11-29,5,0,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,0,Unknown
10079,2016-11-29,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0,Unknown
175156,2016-11-29,5,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0,Unknown
175155,2016-11-29,5,0,P Scotchman Gulch Piles,Landings,Bureau of Land Management,46.4178,-113.515,0,Unknown
175433,2016-11-30,7,7,Hirshy Ditch,Landings,Bureau of Land Management,45.4441,-113.589,700,Complete
173385,2016-11-30,5,2,Chamberlain F12,Broadcast,Bureau of Land Management,46.992,-113.327,40.4,Complete
173127,2016-11-30,5,5,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,1000,Complete
174018,2016-12-07,5,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0,Unknown
174871,2016-12-12,10,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175018,2016-12-12,10,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
172167,2016-12-12,3,0,Lindsey Unit,Dozer Piles,Bureau of Land Management,46.46,-111.975,0,Unknown
174018,2016-12-12,5,0,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,0,Unknown
174871,2016-12-13,10,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
174018,2016-12-13,5,2,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,100,Complete
175018,2016-12-13,5,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
175025,2016-12-15,3,1,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,50,Complete
174871,2016-12-15,6,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
174018,2016-12-15,2,2,Clancy North,Dozer Piles,Bureau of Land Management,46.4986,-111.991,100,Complete
170632,2016-12-15,1,0,Alder Creek,Dozer Piles,Bureau of Land Management,45.8222,-113.03,0,Unknown
175025,2016-12-16,2,2,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,100,Complete
175018,2016-12-19,2,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
174871,2016-12-19,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175018,2016-12-20,3,2,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,100,Complete
174871,2016-12-20,3,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
174871,2016-12-21,5,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175018,2016-12-21,5,2,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,100,Complete
175019,2016-12-21,5,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0,Unknown
175018,2016-12-22,5,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
175018,2017-01-03,1,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
174871,2017-01-03,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175019,2017-01-03,2,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0,Unknown
174813,2017-01-04,58,20,Tin Can Hill Unit I WUI Piles,Hand Piles,Bureau of Land Management,47.1381,-107.987,200,Complete
174811,2017-01-05,150,150,Flat Whiskey,Landings,Bureau of Land Management,47.0923,-109.226,2250,Complete
174813,2017-01-06,38,38,Tin Can Hill Unit I WUI Piles,Hand Piles,Bureau of Land Management,47.1381,-107.987,380,Complete
175025,2017-01-09,1,0,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,0,Unknown
174812,2017-01-10,15,0,North Fork Landing Piles,Landings,Bureau of Land Management,46.6693,-110.608,0,Unknown
174861,2017-01-10,10,5,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,75,Complete
173653,2017-01-11,60,0,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,0,Unknown
174861,2017-01-11,15,5,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,75,Complete
175025,2017-01-11,1,0,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,0,Unknown
173653,2017-01-12,60,50,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,500,Complete
175025,2017-01-18,1,1,Whitetail,Dozer Piles,Bureau of Land Management,46.1363,-112.118,50,Complete
174871,2017-01-18,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175019,2017-01-19,5,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0,Unknown
174871,2017-01-19,1,0,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,0,Unknown
175019,2017-01-20,2,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50,Complete
174871,2017-01-20,1,1,Jerry/Johnson Landings,Landings,Bureau of Land Management,45.8413,-112.929,50,Complete
174812,2017-01-23,15,15,North Fork Landing Piles,Landings,Bureau of Land Management,46.6693,-110.608,240,Complete
173653,2017-01-23,10,0,Limekiln Piles FY 16,Landings,Bureau of Land Management,47.144,-109.336,0,Unknown
173876,2017-01-24,60,18,Yarger Butte Piles,Hand Piles,Bureau of Land Management,45.333,-105.625,72,Complete
173876,2017-01-25,60,42,Yarger Butte Piles,Hand Piles,Bureau of Land Management,45.333,-105.625,168,Complete
171137,2017-01-26,1,0,Cline Gulch,Broadcast,Bureau of Land Management,45.8208,-112.97,0,Unknown
175018,2017-01-26,1,0,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,0,Unknown
175019,2017-01-30,1,0,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,0,Unknown
175018,2017-01-30,1,1,Deno Creek,Dozer Piles,Bureau of Land Management,45.7668,-113.014,50,Complete
175562,2017-01-31,4,2,Lump Gulch,Dozer Piles,Bureau of Land Management,46.4587,-112.096,100,Complete
174861,2017-02-01,10,0,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,0,Unknown
175019,2017-02-02,1,1,Cline Gulch,Dozer Piles,Bureau of Land Management,45.8251,-112.974,50,Complete
174853,2017-02-02,10,0,Johnny Coal FY17 Pile Burn,Hand Piles,Bureau of Land Management,46.3063,-108.427,0,Unknown
174861,2017-02-06,15,15,Silverspur FY17 Hand piles,Hand Piles,Bureau of Land Management,46.4222,-108.675,225,Complete
174853,2017-02-07,20,20,Johnny Coal FY17 Pile Burn,Hand Piles,Bureau of Land Management,46.3063,-108.427,200,Complete
173965,2017-02-23,5,5,Yank Swamp,Landings,Bureau of Land Management,45.5559,-113.667,400,Complete
175162,2017-03-13,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57,Complete
175162,2017-03-16,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57,Complete
174872,2017-03-16,150,100,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,2255,Complete
175162,2017-03-17,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57,Complete
174872,2017-03-17,150,50,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,1127.5,Complete
175162,2017-03-20,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57,Complete
175162,2017-03-21,50,1,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,3.57,Complete
174873,2017-03-24,75,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174872,2017-03-24,50,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
175162,2017-03-24,150,5,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,17.849999999999998,Complete
175628,2017-03-26,100,25,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,505,Complete
175628,2017-03-27,100,20,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,404,Complete
173965,2017-03-27,5,5,Yank Swamp,Landings,Bureau of Land Management,45.5559,-113.667,400,Complete
175628,2017-03-28,50,50,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,1010,Complete
174873,2017-03-28,150,75,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2163.75,Complete
174873,2017-03-29,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174873,2017-03-30,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174873,2017-03-31,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174873,2017-04-01,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174873,2017-04-02,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174872,2017-04-02,150,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
174873,2017-04-03,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174872,2017-04-03,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
175162,2017-04-04,200,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25,Complete
174873,2017-04-04,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
174872,2017-04-04,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
175628,2017-04-05,100,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0,Unknown
175162,2017-04-05,500,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25,Complete
174872,2017-04-05,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
174873,2017-04-05,100,20,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,577,Complete
174873,2017-04-06,100,100,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2885,Complete
175162,2017-04-06,500,25,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,89.25,Complete
174872,2017-04-06,100,100,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,2255,Complete
174872,2017-04-07,100,0,Old glory RX,Broadcast,Bureau of Land Management,45.7093,-112.633,0,Unknown
174873,2017-04-07,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
175162,2017-04-07,200,0,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,0,Unknown
175630,2017-04-07,700,0,Mooney Coulee,Broadcast,Bureau of Land Management,48.3077,-106.668,0,Unknown
175629,2017-04-07,90,0,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,0,Unknown
175629,2017-04-08,90,0,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,0,Unknown
175162,2017-04-11,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
175162,2017-04-12,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175162,2017-04-13,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175162,2017-04-16,200,0,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,0,Unknown
175162,2017-04-17,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
175162,2017-04-18,100,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
175653,2017-04-18,40,40,Pompeys Pillar Ag RX Spring Fy17,Broadcast,Bureau of Land Management,45.994,-108.004,50,Complete
174873,2017-04-19,100,100,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,2885,Complete
175162,2017-04-19,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
174873,2017-04-20,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
175630,2017-04-20,700,210,Mooney Coulee,Broadcast,Bureau of Land Management,48.3077,-106.668,123.89999999999999,Complete
175162,2017-04-20,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
175629,2017-04-21,180,180,Thoeny,Broadcast,Bureau of Land Management,48.8355,-106.841,106.19999999999999,Complete
175162,2017-04-21,350,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
174873,2017-04-21,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
175162,2017-04-22,500,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
174873,2017-04-22,100,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
175162,2017-05-02,200,20,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,71.39999999999999,Complete
174873,2017-05-03,75,50,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,1442.5,Complete
168790,2017-05-03,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0,Unknown
175162,2017-05-03,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175628,2017-05-04,50,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0,Unknown
175162,2017-05-04,350,350,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,1249.5,Complete
174873,2017-05-04,75,0,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,0,Unknown
168790,2017-05-04,803,200,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,2240,Complete
175162,2017-05-05,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175628,2017-05-05,50,0,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,0,Unknown
168790,2017-05-05,803,603,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,6753.5999999999995,Complete
175162,2017-05-06,200,10,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,35.699999999999996,Complete
168790,2017-05-06,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0,Unknown
168790,2017-05-07,803,0,Rich,Broadcast,Bureau of Land Management,47.2511,-107.804,0,Unknown
175628,2017-05-09,50,50,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,1010,Complete
175162,2017-05-10,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175628,2017-05-10,2605,2450,Tin Can Hill Unit I,Broadcast,Bureau of Land Management,47.172,-108.02,49490,Complete
175633,2017-05-11,35,20,Limekiln Canyon,Broadcast,Bureau of Land Management,47.1346,-109.332,867,Complete
175162,2017-05-11,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
175162,2017-05-12,200,200,Medicine Lodge,Broadcast,Bureau of Land Management,44.798,-113.039,714,Complete
174873,2017-05-12,20,5,Spring creek rx,Broadcast,Bureau of Land Management,45.8279,-112.908,144.25,Complete
175024,2017-11-02,2,1,Strawberry Butte,Dozer Piles,Bureau of Land Management,46.5141,-111.943,50,Complete
175020,2017-11-07,5,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0,Unknown
176888,2017-11-07,2,0,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,0,Unknown
174867,2017-11-08,20,20,Antelope Creek FY17,Hand Piles,Bureau of Land Management,46.2506,-107.907,300,Complete
175156,2017-11-08,5,0,P Chamberlain Landings,Hand Piles,Bureau of Land Management,46.9027,-113.27,0,Unknown
176888,2017-11-08,1,1,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,10,Complete
160686,2017-11-08,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0,Unknown
170632,2017-11-08,1,0,Alder Creek,Dozer Piles,Bureau of Land Management,45.8222,-113.03,0,Unknown
175020,2017-11-08,3,0,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,0,Unknown
176227,2017-11-08,5,5,P Marshall Grade Piles,Hand Piles,Bureau of Land Management,46.3746,-113.441,25,Complete
176226,2017-11-08,10,10,P Sapphire Complex Piles,Other Mechanical,Bureau of Land Management,46.3857,-113.523,1000,Complete
173127,2017-11-08,2,2,Fred Burr ROW piles,Rights of Way,Bureau of Land Management,46.286,-113.284,400,Complete
160686,2017-11-09,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0,Unknown
174867,2017-11-09,20,0,Antelope Creek FY17,Hand Piles,Bureau of Land Management,46.2506,-107.907,0,Unknown
175939,2017-11-14,20,0,Johnny Coal Road Rehder Creek Unit FY2018,Understory,Bureau of Land Management,46.2997,-108.428,0,Unknown
160686,2017-11-14,1,0,Garnet Ghost Town Pile,Other Mechanical,Bureau of Land Management,46.8244,-113.323,0,Unknown
175020,2017-11-14,5,1,Seymore landings,Dozer Piles,Bureau of Land Management,45.9438,-113.151,50,Complete
176888,2017-11-14,2,1,Tie Creek post pole,Hand Piles,Bureau of Land Management,45.8245,-113.056,10,Complete
