SOURCE_ID,DATE,PERMITTED_ACRES,COMPLETED_ACRES,BURN_NAME,BURNTYPE_REPORTED,ENTITY_REQUESTING,LAT_PERMIT,LON_PERMIT,BURN_STATUS
ASF0773B,2021-11-15,278,230,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.22026366865112,-109.82067877197265,Complete
A4S1902B,2021-11-16,50,5,Camp LoMia Broadcast,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Central District",34.416464043742536,-111.44324474334718,Complete
A1S222B,2021-11-16,400,0,Flagstaff WUI,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.08892881180268,-111.786958984375,Incomplete
ADOT1111bB,2021-11-16,2,2,Tumbleweed burning on SR389,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.87857594141555,-112.88535464477539,Complete
GCP0145B,2021-11-16,400,200,RX 300,Broadcast,"National Park Service, NA, Grand Canyon Park",36.014,-112.05680000000001,Complete
KNF0438B,2021-11-16,100,0,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.974621002578616,-112.09508365631106,Incomplete
ASF327B,2021-11-16,1500,0,EEMS Phase 1,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Clifton",33.53384196430919,-109.4046371459961,Incomplete
COF805B,2021-11-16,670,670,West Fork,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.088354523995655,-111.77884635925292,Complete
ASF0773B,2021-11-16,278,48,Lakeside East Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.21955394737833,-109.82067877197265,Complete
A4S1902B,2021-11-17,50,15,Camp LoMia Broadcast,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Central District",34.416464043742536,-111.44324474334718,Complete
ADOT1111bB,2021-11-17,2,2,Tumbleweed burning on SR389,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.878163999805466,-112.88037646484375,Complete
GCP0145B,2021-11-17,200,0,RX 300,Broadcast,"National Park Service, NA, Grand Canyon Park",36.014,-112.05680000000001,Incomplete
KNF0146B,2021-11-17,515,515,Marteen,Broadcast,"U.S. Forest Service, Kaibab, Williams",35.434071039500914,-111.97437619018555,Complete
ASF327B,2021-11-17,1500,1000,EEMS Phase 1,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Clifton",33.55517468743713,-109.33770874023438,Complete
ADOT1111bB,2021-11-18,2,0,Tumbleweed burning on SR389,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.87486838693627,-112.86870349121094,Incomplete
BMS1601P,2021-11-18,1,1,Buckskin Piles,Pile,"Arizona State Parks, NA, Buckskin Mountain State Park",34.250400867210054,-114.13562469482423,Complete
GCP0145B,2021-11-18,200,191,RX 300,Broadcast,"National Park Service, NA, Grand Canyon Park",36.014,-112.05680000000001,Complete
ASF327B,2021-11-18,1500,500,EEMS Phase 1,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Clifton",33.55145195303066,-109.32877392578123,Complete
ASF0630B,2021-11-18,500,500,Mineral Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Springerville",34.1879974536943,-109.64518143463135,Complete
ADOT1111bB,2021-11-19,4,0,Tumbleweed burning on SR389,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.87376981771238,-112.86527026367187,Incomplete
KNF0439B,2021-11-19,760,759,Blue Stem,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.878822895648256,-111.84228393554687,Complete
ASF0630B,2021-11-19,276,276,Mineral Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Springerville",34.205,-109.543,Complete
ADOT1111cB,2021-11-22,4,4,Tumbleweed burning on US 89A,Broadcast,"Arizona Department of Transportation (ADOT), NA, Arizona (ADOT)",36.85673997440824,-112.2996982421875,Complete
TNF0533B,2021-11-29,10,10,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.19674361877974,-110.80871716308594,Complete
TNF0533B,2021-11-30,2000,2000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.199725214811856,-110.812150390625,Complete
KNF0358B,2021-11-30,957,800,Big Saddle,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.44907153666564,-112.40150146484376,Complete
TNF0533B,2021-12-01,2000,2000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.15811532564953,-110.81489697265626,Complete
KNF0358B,2021-12-01,500,157,Big Saddle,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.44907153666564,-112.40150146484376,Complete
GCP0245B,2021-12-02,30,14,North Rim Slopes Rx,Broadcast,"National Park Service, NA, Grand Canyon Park",36.23741630399775,-112.0702318725586,Complete
KNF0357B,2021-12-02,500,472,KPERP FY22-23,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.73143641622218,-112.17300552368164,Complete
TNF0533B,2021-12-02,2000,2000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.16379706597833,-110.86570874023438,Complete
GCP0245B,2021-12-03,500,350,North Rim Slopes Rx,Broadcast,"National Park Service, NA, Grand Canyon Park",36.34699784842244,-112.23399682617188,Complete
KNF0438B,2021-12-03,108,50,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
KNF0357B,2021-12-03,3000,2500,KPERP FY22-23,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.690152043692294,-112.17300552368164,Complete
TNF0533B,2021-12-03,2000,2000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.188224192012996,-110.84854260253907,Complete
TNF0533B,2021-12-04,2000,2000,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.17231895953558,-110.812150390625,Complete
KNF0357B,2021-12-04,3000,1519,KPERP FY22-23,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.67514656188575,-112.1735205078125,Complete
TNF0533B,2021-12-05,2000,100,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.18140803096052,-110.87944165039063,Complete
KNF0357B,2021-12-05,500,0,KPERP FY22-23,Broadcast,"U.S. Forest Service, Kaibab, North Kaibab",36.67197989355121,-112.1738638305664,Incomplete
A4S1902B,2021-12-06,50,35,Camp LoMia Broadcast,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Central District",34.416464043742536,-111.44324474334718,Complete
KNF0438B,2021-12-06,208,100,Reed,Broadcast,"U.S. Forest Service, Kaibab, Tusayan",35.977,-112.065,Complete
TNF0533B,2021-12-06,2000,0,Parallel,Broadcast,"U.S. Forest Service, NA, Pleasant Valley",34.17913585488847,-110.8883680419922,Incomplete
COF802B,2021-12-06,266,266,Flagstaff WUI,Broadcast,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.12539505987093,-111.62571561431884,Complete
A4S1902B,2021-12-07,25,25,Camp LoMia Broadcast,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Central District",34.416464043742536,-111.44324474334718,Complete
ASF0701B,2021-12-07,25,25,Marsh Broadcast,Broadcast,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.293,-110.037,Complete
PNF0337P,2021-12-07,20,3,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.508742646251214,-112.50707070922851,Complete
A4S1902B,2021-12-08,15,15,Camp LoMia Broadcast,Broadcast,"Arizona Department of Forestry and Fire Management, NA, Central District",34.416464043742536,-111.44324474334718,Complete
AZSNO2101P,2021-12-08,1,0,Snowbowl Machine Piles,Pile,"Arizona Snowbowl, Arizona Snowbowl, Arizona Snowbowl",35.32670882040607,-111.70147206878661,Incomplete
KNF0133P,2021-12-08,29,0,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.19669478832353,-112.20614929199219,Incomplete
PNF0337P,2021-12-08,20,3,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.508990193531,-112.51273553466797,Complete
AZS1601P,2021-12-09,400,400,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.12336194862538,-111.814381439209,Complete
AZS1601P,2021-12-09,400,400,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.12336194862538,-111.814381439209,Complete
AZSNO2101P,2021-12-09,5,5,Snowbowl Machine Piles,Pile,"Arizona Snowbowl, Arizona Snowbowl, Arizona Snowbowl",35.33021172995469,-111.70069389343263,Complete
FFD1604B,2021-12-09,80,80,Observatory Mesa,Broadcast,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.2158526513686,-111.69520072937013,Complete
COF0224P,2021-12-09,53,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.07125400591711,-111.68116441345217,Incomplete
KNF0128P,2021-12-09,20,20,North Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.35592628023619,-111.95858451843262,Complete
PNF0337P,2021-12-09,20,0,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.456093822866535,-112.37451000976563,Incomplete
PNF0337P,2021-12-09,150,9,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.49569232725575,-112.48320977783203,Complete
KNF0133P,2021-12-09,10,10,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.137756698601564,-112.1405746459961,Complete
COF0224P,2021-12-09,73,40,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.281968216081786,-111.72227731323244,Complete
AZS1601P,2021-12-10,400,400,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.13501468417587,-111.85403521728517,Complete
AZSNO2101P,2021-12-10,2,0,Snowbowl Machine Piles,Pile,"Arizona Snowbowl, Arizona Snowbowl, Arizona Snowbowl",35.33021172995469,-111.70069389343263,Incomplete
XXA014AP,2021-12-10,185,25,Land Nav. N Piles - Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.245,-111.904,Complete
FFD1608P,2021-12-10,10,2,Misc,Pile,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.23351405243111,-111.53925659179687,Complete
KNF0128P,2021-12-10,9,9,North Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.40442254203671,-111.91094848632812,Complete
KNF0128P,2021-12-10,10,10,North Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.26073862954422,-111.93257781982422,Complete
COF0224P,2021-12-10,53,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.071,-111.68116441345217,Incomplete
PNF0337P,2021-12-10,150,7,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.48989152970573,-112.48286645507812,Complete
PNF0337P,2021-12-10,20,0,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.4546536302653,-112.37643640136719,Incomplete
COF0224P,2021-12-10,33,2,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.28792346087301,-111.7234591217041,Complete
XXA014AP,2021-12-11,185,8,Land Nav. N Piles - Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.245,-111.904,Complete
XXA014AP,2021-12-12,185,0,Land Nav. N Piles - Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.245,-111.904,Incomplete
AZS1601P,2021-12-13,400,400,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.12631038867952,-111.84922869873049,Complete
XXA014AP,2021-12-13,185,0,Land Nav. N Piles - Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.245,-111.904,Incomplete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
CNF0520P,2021-12-13,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.45,-110.755,Complete
COF0224P,2021-12-13,4,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.97189934240286,-111.69051995849611,Incomplete
CNF0410P,2021-12-13,5,5,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.70480005485691,-109.90976840209962,Complete
COF738P,2021-12-13,5,5,Misc Piles Mogollon Rim,Pile,"U.S. Forest Service, Coconino, Mogollon",34.48241118056211,-111.28698370361329,Complete
TNF203P,2021-12-13,5,5,Globe Piles,Pile,"U.S. Forest Service, NA, Globe",33.660891918859605,-110.56088909912113,Complete
PNF0337P,2021-12-13,20,20,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.53303413799936,-112.53779809570312,Complete
KNF0425P,2021-12-13,76,75,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.88103857896839,-111.88523822021484,Complete
KNF0425P,2021-12-13,286,286,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.93915525524437,-112.07423739624024,Complete
KNF0425P,2021-12-13,82,82,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.92928677222339,-112.12865405273438,Complete
KNF0425P,2021-12-13,8,1,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.969725829533125,-112.13826708984375,Complete
COF0224P,2021-12-13,10,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.06405335995399,-111.50392404174806,Incomplete
AZS1601P,2021-12-14,400,400,Northern District Programmatic Piles,Pile,"Arizona Department of Forestry and Fire Management, NA, Northern District",35.109039435943586,-111.83292086791994,Complete
COF0224P,2021-12-14,53,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.0734667597493,-111.6817652282715,Incomplete
COF0224P,2021-12-14,10,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.286942696516526,-111.7245947418213,Incomplete
KNF0425P,2021-12-14,80,23,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.935263606243396,-112.11560778808594,Complete
KNF0425P,2021-12-14,10,0,Tusayan Piles,Pile,"U.S. Forest Service, Kaibab, Tusayan",35.96653036875455,-112.15594821166992,Incomplete
CNF0410P,2021-12-14,30,28,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.666549484018155,-109.86955672454835,Complete
CNF0520P,2021-12-14,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.40408906521929,-110.71977972412108,Complete
COF738P,2021-12-14,2,2,Misc Piles Mogollon Rim,Pile,"U.S. Forest Service, Coconino, Mogollon",34.541,-111.324,Complete
PNF0337P,2021-12-14,30,0,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.533458380581685,-112.5254384765625,Incomplete
FFD1608P,2021-12-15,15,15,Misc,Pile,"Municipal Fire Departments, NA, Flagstaff Fire Department",35.22902707027236,-111.55504943847656,Complete
CNF0410P,2021-12-15,30,20,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.664273438006454,-109.87268954467774,Complete
COF0224P,2021-12-15,4,4,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",34.972,-111.69051995849611,Complete
COF0224P,2021-12-15,10,10,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.06756594953765,-111.50898805236818,Complete
COF0224P,2021-12-15,31,5,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.285191153759094,-111.72244897460939,Complete
COF0224P,2021-12-16,5,5,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.285,-111.72244897460939,Complete
CNF0410P,2021-12-16,30,19,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.66006440656445,-109.87480312538148,Complete
TNF0401P,2021-12-16,1,1,Payson Pits,Pile,"U.S. Forest Service, NA, Payson",34.26392890122296,-111.24467487335207,Complete
TNF0401P,2021-12-16,1,1,Payson Pits,Pile,"U.S. Forest Service, NA, Payson",34.29774037278472,-111.12197990417484,Complete
TNF0611P,2021-12-16,1,1,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.764425041313984,-111.24017980957031,Complete
TNF0611P,2021-12-16,1,1,Misc. Piles,Pile,"U.S. Forest Service, NA, Tonto Basin",33.868823018659256,-111.31365087890623,Complete
TNF0401P,2021-12-17,1,1,Payson Pits,Pile,"U.S. Forest Service, NA, Payson",34.06761840405644,-110.98130340576174,Complete
CNF0410P,2021-12-17,30,0,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.659721172083806,-109.87401992034913,Incomplete
TNF0401P,2021-12-20,1,1,Payson Pits,Pile,"U.S. Forest Service, NA, Payson",34.3908952243192,-111.28261203765871,Complete
KNF0133P,2021-12-29,404,0,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.18000000000003,-112.2039176940918,Incomplete
XXA014FP,2022-01-03,254,24,West Side TS Piles- Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.185,-111.90300000000002,Complete
KNF0133P,2022-01-03,404,125,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.18785679824803,-112.19790954589844,Complete
XXA014FP,2022-01-04,254,180,West Side TS Piles- Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.185,-111.90300000000002,Complete
CNF0520P,2022-01-04,1,1,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.44632683406171,-110.77591299438475,Complete
CNF0410P,2022-01-04,5,0,Safford Misc. Piles,Pile,"U.S. Forest Service, Coronado, Safford",32.6305233537727,-109.82204943847657,Incomplete
PNF0337P,2022-01-04,135,135,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.496116760013415,-112.48629968261719,Complete
KNF0319P,2022-01-04,100,100,Misc. District Piles,Pile,"U.S. Forest Service, Kaibab, North Kaibab",36.74240804131384,-112.21907360839843,Complete
KNF0133P,2022-01-04,400,109,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.18000000000003,-112.21164245605469,Complete
COF0224P,2022-01-04,1,1,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.22906919977332,-111.58112874603273,Complete
CRD0017PP,2022-01-05,2,2,North Hualapai Piles,Pile,"Bureau of Land Management, Colorado River, Colorado River (CRD)",35.09991027159703,-113.88835626983642,Complete
XXA014FP,2022-01-05,254,25,West Side TS Piles- Camp Navajo,Pile,"Department of Defense, Camp Navajo, Camp Navajo",35.185,-111.90300000000002,Complete
COF0224P,2022-01-05,5,0,Flagstaff RD Piles,Pile,"U.S. Forest Service, Coconino, Flagstaff (COF)",35.35872331448124,-111.61713471984865,Incomplete
CNF0520P,2022-01-05,10,10,Santa Catalina District Wide Piles,Pile,"U.S. Forest Service, Coronado, Santa Catalina",32.430680156023186,-110.75411199951171,Complete
ASF0772P,2022-01-05,1,1,Lakeside Piles,Pile,"U.S. Forest Service, Apache Sitgreaves, Lakeside",34.15822810341683,-109.97645179933306,Complete
KNF0133P,2022-01-05,177,177,South Side Piles,Pile,"U.S. Forest Service, Kaibab, Williams",35.18042091916115,-112.18434829711914,Complete
PNF0337P,2022-01-05,30,15,West Zone Piles,Pile,"U.S. Forest Service, Prescott, Bradshaw",34.4568475883775,-112.37489144897461,Complete
ASF140P,2022-01-05,256,256,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.78750030897552,-109.05321160125735,Complete
ASF140P,2022-01-05,5,5,East Zone Piles (Alpine),Pile,"U.S. Forest Service, Apache Sitgreaves, Alpine",33.787,-109.07482,Complete
